,proofweb,      127.0.0.1,389875916, 37,UFRN/2012.2/LA/juc,Save - c0n058.v c0n058.v*Require Import ProofWeb.<br><br>Parameter A : Prop.<br><br>Theorem c0n058 : ((A -&gt; ~A) -&gt; ~A).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i h.<br>neg_i h1.<br>neg_e (A).<br>imp_e (A).<br>ass h.<br>ass h1.<br>ass h1.<br><br><br>Qed.<br>
,proofweb,      127.0.0.1,203602239, 35,UFRN/2012.2/LA/juc,Save - c0n059.v c0n059.v*Require Import ProofWeb.<br><br>Parameter A : Prop.<br><br>Theorem c0n059 : ((~A -&gt; A) -&gt; A).<br>Proof.<br>(*! prop_proof *)<br>imp_i h.<br>PBC h1.<br>neg_e (A).<br>ass h1.<br>imp_e (~A).<br>ass h.<br>ass h1.<br>Qed.<br>
,proofweb,      127.0.0.1,785709442, 38,UFRN/2012.2/LA/juc,Save - c0n060.v c0n060.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Hypothesis P1: (A -&gt; B).<br>Hypothesis P2: ~B.<br><br>Theorem c0n060 : ~A.<br>Proof.<br>(*! prop_proof *)<br>neg_i h.<br>neg_e (B).<br>ass P2.<br>imp_e (A).<br>ass P1.<br>ass h.<br>Qed.<br>
,proofweb,      127.0.0.1,806796968, 40,UFRN/2012.2/LA/juc,Save - c0n061.v c0n061.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Hypothesis P1: (A -&gt; ~B).<br>Hypothesis P2: B.<br><br>Theorem c0n061 : ~A.<br>Proof.<br>(*! prop_proof *)<br>neg_i h.<br>neg_e (B).<br>imp_e (A).<br>ass P1.<br>ass h.<br>ass P2.<br><br>Qed.<br>
,proofweb,      127.0.0.1,677889043, 38,UFRN/2012.2/LA/juc,Save - c0n062.v c0n062.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Hypothesis P1: (~A -&gt; B).<br>Hypothesis P2: ~B.<br><br>Theorem c0n062 : A.<br>Proof.<br>(*! prop_proof *)<br>PBC h.<br>neg_e (B).<br>ass P2.<br>imp_e (~A).<br>ass P1.<br>ass h.<br>Qed.<br>
,proofweb,      127.0.0.1,537583242, 49,UFRN/2012.2/LA/juc,Save - c0n063.v c0n063.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Hypothesis P1: (~A -&gt; ~B).<br>Hypothesis P2: B.<br><br>Theorem c0n063 : A.<br>Proof.<br>(*! prop_proof *)<br>PBC h.<br>neg_e (A).<br>ass h.<br>fls_e.<br>neg_e (B).<br>imp_e (~A).<br>ass P1.<br>ass h.<br>ass P2.<br><br>Qed.<br>
,proofweb,      127.0.0.1,145095310, 40,UFRN/2012.2/LA/juc,Save - c0n064.v c0n064.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Hypothesis P1: ~(A /\ B).<br>Hypothesis P2: A.<br><br>Theorem c0n064 : ~B.<br>Proof.<br>(*! prop_proof *)<br>neg_i h.<br>neg_e (A/\B).<br>ass P1.<br>con_i.<br>ass P2.<br>ass h.<br><br>Qed.<br>
,proofweb,      127.0.0.1, 10307369, 38,UFRN/2012.2/LA/juc,Save - c0n065.v c0n065.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Hypothesis P1: ~(A /\ B).<br>Hypothesis P2: B.<br><br>Theorem c0n065 : ~A.<br>Proof.<br>(*! prop_proof *)<br>neg_i h.<br>neg_e (A/\B).<br>ass P1.<br>con_i.<br>ass h.<br>ass P2.<br><br>Qed.<br>
,proofweb,      127.0.0.1,393058125, 40,UFRN/2012.2/LA/juc,Save - c0n066.v c0n066.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Hypothesis P1: ~(A /\ ~B).<br>Hypothesis P2: A.<br><br>Theorem c0n066 : B.<br>Proof.<br>(*! prop_proof *)<br>PBC h.<br>neg_e (A/\~B).<br>ass P1.<br>con_i.<br>ass P2.<br>ass h.<br><br>Qed.<br>
,proofweb,      127.0.0.1,168068096, 38,UFRN/2012.2/LA/juc,Save - c0n067.v c0n067.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Hypothesis P1: ~(~A /\ B).<br>Hypothesis P2: B.<br><br>Theorem c0n067 : A.<br>Proof.<br>(*! prop_proof *)<br>PBC h.<br>neg_e (~A/\B).<br>ass P1.<br>con_i.<br>ass h.<br>ass P2.<br>Qed.<br>
,proofweb,      127.0.0.1,765165394, 76,UFRN/2012.2/LA/juc,Save - c0n068.v c0n068.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: ~(A /\ B /\ C).<br>Hypothesis P2: B.<br><br>Theorem c0n068 : ~(A /\ C).<br>Proof.<br>(*! prop_proof *)<br>neg_i h.<br>neg_e (A /\ B /\ C).<br>ass P1.<br>con_i.<br>con_e1 (C).<br>ass h.<br>con_i.<br>ass P2.<br>con_e2 (A).<br>ass h.<br><br><br>Qed.<br>
,proofweb,      127.0.0.1,765165394, 77,UFRN/2012.2/LA/juc,Save - c0n068.v c0n068.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: ~(A /\ B /\ C).<br>Hypothesis P2: B.<br><br>Theorem c0n068 : ~(A /\ C).<br>Proof.<br>(*! prop_proof *)<br>neg_i h.<br>neg_e (A /\ B /\ C).<br>ass P1.<br>con_i.<br>con_e1 (C).<br>ass h.<br>con_i.<br>ass P2.<br>con_e2 (A).<br>ass h.<br><br><br>Qed.<br>
,proofweb,      127.0.0.1,147402927,479,UFRN/2012.2/LA/juc,Save - c0n069.v c0n069.v*Require Import ProofWeb.<br><br>Parameter A B C D E : Prop.<br><br>Hypothesis P1: ~(A /\ E /\ B).<br>Hypothesis P2: ~(C /\ ~E /\ D).<br><br>Theorem c0n069 : ~(A /\ B /\ C /\ D).<br>Proof.<br>(*! prop_proof *)<br>neg_i h.<br>neg_e (A /\ E /\ B).<br>ass P1.<br>con_i.<br>con_e1 (B/\C/\D).<br>ass h.<br>con_i.<br>PBC h1.<br>neg_e (C /\ ~E /\ D).<br>ass P2.<br>con_i.<br>con_e1 (D).<br>con_e2 (B).<br>con_e2 (A).<br>ass h.<br>con_i.<br>ass h1.<br>con_e2 (C).<br>con_e2 (B).<br>con_e2 (A).<br>ass h.<br>con_e1 (C).<br>con_e2 (A).<br>con_e1 (D).<br>ass h.<br><br><br><br>Qed.<br>
,proofweb,      127.0.0.1,704546767,145,UFRN/2012.2/LA/juc,Save - c0n069.v c0n069.v*Require Import ProofWeb.<br><br>Parameter A B C D E : Prop.<br><br>Hypothesis P1: ~(A /\ E /\ B).<br>Hypothesis P2: ~(C /\ ~E /\ D).<br><br>Theorem c0n069 : ~(A /\ B /\ C /\ D).<br>Proof.<br>(*! prop_proof *)<br>neg_i h.<br>neg_e (A /\ E /\ B).<br>ass P1.<br>con_i.<br>con_e1 (B/\C/\D).<br>ass h.<br>con_i.<br>PBC h1.<br>neg_e (C /\ ~E /\ D).<br>ass P2.<br>con_i.<br>con_e1 (D).<br>con_e2 (B).<br>con_e2 (A).<br>ass h.<br>con_i.<br>ass h1.<br>con_e2 (C).<br>con_e2 (B).<br>con_e2 (A).<br>ass h.<br>con_e1 (C/\D).<br>con_e2 (A).<br>ass h.<br>Qed.<br>
,proofweb,      127.0.0.1,497066630, 94,UFRN/2012.2/LA/juc,Save - c0n070.v c0n070.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Hypothesis P1: (A \/ B).<br>Hypothesis P2: ~A.<br><br>Theorem c0n070 : B.<br>Proof.<br>(*! prop_proof *)<br>PBC h1.<br>neg_e (B).<br>ass h1.<br>imp_e (A).<br>imp_i h.<br>fls_e.<br>neg_e (A).<br>ass P2.<br>ass h.<br>dis_e (A\/B) h2 h3.<br>ass P1.<br>ass h2.<br>fls_e.<br>neg_e (B).<br>ass h1.<br>ass h3.<br>Qed.<br>
,proofweb,      127.0.0.1,629785222, 51,UFRN/2012.2/LA/juc,Save - c0n071.v c0n071.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Hypothesis P1: (~A \/ B).<br>Hypothesis P2: A.<br><br>Theorem c0n071 : B.<br>Proof.<br>(*! prop_proof *)<br>PBC h.<br>neg_e (B).<br>ass h.<br>dis_e (~A\/B) h1 h2.<br>ass P1.<br>fls_e.<br>neg_e (A).<br>ass h1.<br>ass P2.<br>fls_e.<br>neg_e (B).<br>ass h.<br>ass h2.<br>Qed.<br>
,proofweb,      127.0.0.1,747829137, 51,UFRN/2012.2/LA/juc,Save - c0n072.v c0n072.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Hypothesis P1: (A \/ B).<br>Hypothesis P2: ~B.<br><br>Theorem c0n072 : A.<br>Proof.<br>(*! prop_proof *)<br>PBC h.<br>neg_e (A).<br>ass h.<br>dis_e (A\/B) h1 h2.<br>ass P1.<br>fls_e.<br>neg_e (A).<br>ass h.<br>ass h1.<br>fls_e.<br>neg_e (B).<br>ass P2.<br>ass h2.<br>Qed.<br>
,proofweb,      127.0.0.1,835615421, 25,UFRN/2012.2/LA/patrickts,Save - aval_nivel1_0_DN.v aval_nivel1_0_DN.v*Require Import ProofWeb.<br><br>(* DEMONSTRAR EM DEDUCAO NATURAL: *)<br><br>Parameter A B C: Prop.<br><br>Hypothesis P0 : ( ( ( ~ A ) /\ C ) &lt;-&gt; ( A &lt;-&gt; C ) ).<br><br>Hypothesis P1 : ( C &lt;-&gt; ( C &lt;-&gt; C ) ).<br><br>Theorem T0 : ( ( C &lt;-&gt; A ) &lt;-&gt; ( A &lt;-&gt; A ) ).<br><br>Proof.<br><br>(* Prova aqui o*)<br><br>Qed.<br>
,proofweb,      127.0.0.1,835615421, 26,UFRN/2012.2/LA/patrickts,Save - aval_nivel1_0_DN.v aval_nivel1_0_DN.v*Require Import ProofWeb.<br><br>(* DEMONSTRAR EM DEDUCAO NATURAL: *)<br><br>Parameter A B C: Prop.<br><br>Hypothesis P0 : ( ( ( ~ A ) /\ C ) &lt;-&gt; ( A &lt;-&gt; C ) ).<br><br>Hypothesis P1 : ( C &lt;-&gt; ( C &lt;-&gt; C ) ).<br><br>Theorem T0 : ( ( C &lt;-&gt; A ) &lt;-&gt; ( A &lt;-&gt; A ) ).<br><br>Proof.<br><br>(* Prova aqui o*)<br><br>Qed.<br>
,proofweb,      127.0.0.1,273924999,  1,UFRN/2012.2/LA/patrickts,Save - aval_nivel1_0_DN.v aval_nivel1_0_DN.v*Require Import ProofWeb.<br><br>(* DEMONSTRAR EM DEDUCAO NATURAL: *)<br><br>Parameter A B C: Prop.<br><br>Hypothesis P0 : ( ( ( ~ A ) /\ C ) &lt;-&gt; ( A &lt;-&gt; C ) ).<br><br>Hypothesis P1 : ( C &lt;-&gt; ( C &lt;-&gt; C ) ).<br><br>Theorem T0 : ( ( C &lt;-&gt; A ) &lt;-&gt; ( A &lt;-&gt; A ) ).<br><br>Proof.<br><br>(* Prova aqui o*)<br><br>Qed.<br>
,proofweb,      127.0.0.1, 38721602, 22,UFRN/2012.2/LA/jandsonribeiro,Save - c0n000.v c0n000.v*Require Import ProofWeb.<br><br>Parameter A : Prop.<br><br>Theorem c0n000 : (A -&gt; A).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H1.<br>ass H1.<br><br><br><br>Qed.<br>
,proofweb,      127.0.0.1,917432774, 22,UFRN/2012.2/LA/jandsonribeiro,Save - c0n001.v c0n001.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Theorem c0n001 : (A -&gt; (B -&gt; A)).<br>Proof.<br>(*! prop_proof *)<br><br><br>imp_i H1.<br>imp_i H2.<br>ass H1.<br><br><br>Qed.<br>
,proofweb,      127.0.0.1,917432774, 23,UFRN/2012.2/LA/jandsonribeiro,Save - c0n001.v c0n001.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Theorem c0n001 : (A -&gt; (B -&gt; A)).<br>Proof.<br>(*! prop_proof *)<br><br><br>imp_i H1.<br>imp_i H2.<br>ass H1.<br><br><br>Qed.<br>
,proofweb,      127.0.0.1,719080629, 41,UFRN/2012.2/LA/jandsonribeiro,Save - c0n002.v c0n002.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: (A -&gt; B).<br>Hypothesis P2: (B -&gt; C).<br><br>Theorem c0n002 : (A -&gt; C).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H1.<br>imp_e (B).<br>ass P2.<br>imp_e (A).<br>ass P1.<br>ass H1.<br><br>Qed.<br>
,proofweb,      127.0.0.1, 53360219, 41,UFRN/2012.2/LA/jandsonribeiro,Save - c0n003.v c0n003.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: (A -&gt; (B -&gt; C)).<br>Hypothesis P2: (A -&gt; B).<br><br>Theorem c0n003 : (A -&gt; C).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H1.<br>imp_e (B).<br>imp_e (A).<br>ass P1.<br>ass H1.<br>imp_e (A).<br>ass P2.<br>ass H1.<br><br>Qed.<br>
,proofweb,      127.0.0.1,128780330, 38,UFRN/2012.2/LA/jandsonribeiro,Save - c0n004.v c0n004.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: ((A -&gt; B) -&gt; (A -&gt; C)).<br><br>Theorem c0n004 : (A -&gt; (B -&gt; C)).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H1.<br>imp_i H2.<br>imp_e (A).<br>imp_e (A -&gt; B).<br>ass P1.<br>imp_i H3.<br>ass H2.<br>ass H1.<br><br>Qed.<br>
,proofweb,      127.0.0.1, 86779246, 34,UFRN/2012.2/LA/jandsonribeiro,Save - c0n005.v c0n005.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Hypothesis P1: (A -&gt; (A -&gt; B)).<br><br>Theorem c0n005 : (A -&gt; B).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H1.<br>imp_e (A).<br>imp_e (A).<br>ass P1.<br>ass H1.<br>ass H1.<br><br>Qed.<br>
,proofweb,      127.0.0.1,258945844, 40,UFRN/2012.2/LA/jandsonribeiro,Save - c0n006.v c0n006.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: (A -&gt; (B -&gt; C)).<br><br>Theorem c0n006 : (B -&gt; (A -&gt; C)).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H1.<br>imp_i H2.<br>imp_e (B).<br>imp_e (A).<br>ass P1.<br>ass H2.<br>ass H1.<br><br><br>Qed.<br>
,proofweb,      127.0.0.1,429133006, 61,UFRN/2012.2/LA/jandsonribeiro,Save - c0n007.v c0n007.v*Require Import ProofWeb.<br><br>Parameter A B C D : Prop.<br><br>Hypothesis P1: (A -&gt; (B -&gt; (C -&gt; D))).<br><br>Theorem c0n007 : (C -&gt; (B -&gt; (A -&gt; D))).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H1.<br>imp_i H2.<br>imp_i H3.<br>imp_e (C).<br>imp_e (B).<br>imp_e (A).<br>ass P1.<br>ass H3.<br>ass H2.<br>ass H1.<br><br>Qed.<br>
,proofweb,      127.0.0.1,575301259, 32,UFRN/2012.2/LA/jandsonribeiro,Save - c0n008.v c0n008.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: ((A -&gt; B) -&gt; C).<br><br>Theorem c0n008 : (A -&gt; (B -&gt; C)).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H1.<br>imp_i H2.<br>imp_e (A -&gt; B).<br>ass P1.<br>imp_i H3.<br>ass H2.<br><br><br><br>Qed.<br>
,proofweb,      127.0.0.1,138364518, 35,UFRN/2012.2/LA/jandsonribeiro,Save - c0n009.v c0n009.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Theorem c0n009 : (A  -&gt;  B)  -&gt;  A  -&gt;  (B  -&gt;  C)  -&gt;  C.<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H1.<br>imp_i H2.<br>imp_i H3.<br>imp_e (B).<br>ass H3.<br>imp_e (A).<br>ass H1.<br>ass H2.<br><br><br><br><br>Qed.<br>
,proofweb,      127.0.0.1,587419976, 19,UFRN/2012.2/LA/tamyreslucena,Save - c0n001.v c0n001.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Theorem c0n001 : (A -&gt; (B -&gt; A)).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H.<br>imp_i H1.<br>exact H.<br><br>Qed.<br>
,proofweb,      127.0.0.1,238187074, 41,UFRN/2012.2/LA/tamyreslucena,Save - c0n002.v c0n002.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: (A -&gt; B).<br>Hypothesis P2: (B -&gt; C).<br><br>Theorem c0n002 : (A -&gt; C).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H.<br>imp_e B.<br>ass P2.<br>imp_e A.<br>ass P1.<br>ass H.<br><br>Qed.<br>
,proofweb,      127.0.0.1,238187074, 42,UFRN/2012.2/LA/tamyreslucena,Save - c0n002.v c0n002.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: (A -&gt; B).<br>Hypothesis P2: (B -&gt; C).<br><br>Theorem c0n002 : (A -&gt; C).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H.<br>imp_e B.<br>ass P2.<br>imp_e A.<br>ass P1.<br>ass H.<br><br>Qed.<br>
,proofweb,      127.0.0.1, 11097248, 33,UFRN/2012.2/LA/tamyreslucena,Save - c0n003.v c0n003.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: (A -&gt; (B -&gt; C)).<br>Hypothesis P2: (A -&gt; B).<br><br>Theorem c0n003 : (A -&gt; C).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H.<br>imp_e B.<br>imp_e A.<br>ass P1.<br>ass H.<br>imp_e A.<br>ass P2.<br>ass H.<br><br>Qed.<br>
,proofweb,      127.0.0.1, 11097248, 34,UFRN/2012.2/LA/tamyreslucena,Save - c0n003.v c0n003.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: (A -&gt; (B -&gt; C)).<br>Hypothesis P2: (A -&gt; B).<br><br>Theorem c0n003 : (A -&gt; C).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H.<br>imp_e B.<br>imp_e A.<br>ass P1.<br>ass H.<br>imp_e A.<br>ass P2.<br>ass H.<br><br>Qed.<br>
,proofweb,      127.0.0.1,423692506, 41,UFRN/2012.2/LA/tamyreslucena,Save - c0n004.v c0n004.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: ((A -&gt; B) -&gt; (A -&gt; C)).<br><br>Theorem c0n004 : (A -&gt; (B -&gt; C)).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H.<br>imp_i H1.<br>imp_e A.<br>imp_e (A -&gt; B).<br>ass P1.<br>imp_i H2.<br>ass H1.<br>ass H.<br><br>Qed.<br>
,proofweb,      127.0.0.1,423692506, 42,UFRN/2012.2/LA/tamyreslucena,Save - c0n004.v c0n004.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: ((A -&gt; B) -&gt; (A -&gt; C)).<br><br>Theorem c0n004 : (A -&gt; (B -&gt; C)).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H.<br>imp_i H1.<br>imp_e A.<br>imp_e (A -&gt; B).<br>ass P1.<br>imp_i H2.<br>ass H1.<br>ass H.<br><br>Qed.<br>
,proofweb,      127.0.0.1,423692506, 43,UFRN/2012.2/LA/tamyreslucena,Save - c0n004.v c0n004.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: ((A -&gt; B) -&gt; (A -&gt; C)).<br><br>Theorem c0n004 : (A -&gt; (B -&gt; C)).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H.<br>imp_i H1.<br>imp_e A.<br>imp_e (A -&gt; B).<br>ass P1.<br>imp_i H2.<br>ass H1.<br>ass H.<br><br>Qed.<br>
,proofweb,      127.0.0.1,386293509, 29,UFRN/2012.2/LA/tamyreslucena,Save - c0n005.v c0n005.v*Require Import ProofWeb.<br><br>Parameter A B : Prop.<br><br>Hypothesis P1: (A -&gt; (A -&gt; B)).<br><br>Theorem c0n005 : (A -&gt; B).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H.<br>imp_e A.<br>imp_e A.<br>ass P1.<br>ass H.<br>ass H.<br><br>Qed.<br>
,proofweb,      127.0.0.1,671103389, 30,UFRN/2012.2/LA/tamyreslucena,Save - c0n006.v c0n006.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: (A -&gt; (B -&gt; C)).<br><br>Theorem c0n006 : (B -&gt; (A -&gt; C)).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H.<br>imp_i H1.<br>imp_e B.<br>imp_e A.<br>ass P1.<br>ass  H1.<br>ass H.<br><br>Qed.<br>
,proofweb,      127.0.0.1, 33274913, 38,UFRN/2012.2/LA/tamyreslucena,Save - c0n007.v c0n007.v*Require Import ProofWeb.<br><br>Parameter A B C D : Prop.<br><br>Hypothesis P1: (A -&gt; (B -&gt; (C -&gt; D))).<br><br>Theorem c0n007 : (C -&gt; (B -&gt; (A -&gt; D))).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H.<br>imp_i H1.<br>imp_i H2.<br>imp_e C.<br>imp_e B.<br>imp_e A.<br>ass P1.<br>ass H2.<br>ass H1.<br>ass H.<br><br>Qed.<br>
,proofweb,      127.0.0.1,253928195, 42,UFRN/2012.2/LA/tamyreslucena,Save - c0n008.v c0n008.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Hypothesis P1: ((A -&gt; B) -&gt; C).<br><br>Theorem c0n008 : (A -&gt; (B -&gt; C)).<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H.<br>imp_i H1.<br>imp_e (A-&gt;B).<br>ass P1.<br>imp_i H2.<br>ass H1.<br><br>Qed.<br>
,proofweb,      127.0.0.1,187264019, 44,UFRN/2012.2/LA/tamyreslucena,Save - c0n009.v c0n009.v*Require Import ProofWeb.<br><br>Parameter A B C : Prop.<br><br>Theorem c0n009 : (A  -&gt;  B)  -&gt;  A  -&gt;  (B  -&gt;  C)  -&gt;  C.<br>Proof.<br>(*! prop_proof *)<br><br>imp_i H.<br>imp_i H1.<br>imp_i H2.<br>imp_e B.<br>ass H2.<br>imp_e A.<br>ass H.<br>ass H1.<br><br>Qed.<br>
